2012,30,1,23.8,2.5,12.4,77.1,10.7,40.8,1.12,15.97,.25,15.4,5.4,9.8,10.2,9.8,10,1.4,.4,349,70,8.3,3.6,3.6,2.8,.48,-3.6
2012,31,1,23.2,4.3,12.4,68.3,11.3,36.8,1.09,15.09,0,14.9,6.1,9.7,10.2,9.8,10,1.5,.4,30,71,7.2,3.5,3.5,2.9,.47,-3.8
2012,32,1,22.9,.4,11.2,76.8,11.3,39.8,1.04,15.47,0,14.7,4.7,9.3,10.2,9.7,9.9,1.1,.4,60,63,5.4,3,3.2,2.4,.44,-4.4
2012,33,1,20.9,-.3,9.2,72.5,11.6,39,.88,16.77,0,12.5,4.4,8.2,10.1,9.6,9.9,2.2,1.2,299,53,10.3,2.2,4,3.3,.38,-6.4
2012,34,1,17.3,-1.2,7.8,70.3,14,42,.75,15.92,0,12.9,3.3,7.5,9.8,9.1,9.5,1.2,.3,330,70,4.9,1,3.1,2.2,.4,-5.8
2012,35,1,18.8,-2.3,7.9,83.4,14.5,47.8,.73,15.43,0,12.2,3.3,7.4,9.5,8.9,9.2,1.2,.7,304,53,6.1,1.5,3,2.3,.44,-4.5
2012,36,1,22,-.5,9.7,78.1,14.6,46.6,.87,15,0,13,3.7,7.8,9.2,8.8,9,1.2,.2,45,73,6.1,2.6,3.1,2.5,.48,-3.3
2012,37,1,19,-.4,9.6,82.8,18.6,45.9,.82,15.14,0,12.7,4.2,8.3,9.2,8.9,9.1,1.3,.6,322,59,6.8,1.5,3.1,2.4,.48,-3.3
2012,38,1,24,1.3,13,73.9,17.6,41.8,1.14,15.98,0,14.4,5,9.4,9.5,9,9.2,1,.8,88,38,5.8,3.5,3.5,2.5,.54,-1.7
2012,39,1,20.4,8.3,14.4,74.8,22.2,42.2,1.02,12.68,0,14.1,8.5,10.9,10.2,9.5,9.8,1.6,1.2,104,40,9.5,2.8,2.9,2.6,.66,1
2012,40,1,22.6,3.5,13,87.6,20.9,51.1,.91,17.4,0,15.4,6.8,10.8,10.4,10,10.2,1.8,.9,291,55,9.1,3.1,3.9,3,.69,1.6
2012,41,1,24,2.9,13.1,78.4,12.4,43,1.1,17.73,0,16.1,6.6,10.9,10.6,10.2,10.4,1.2,.1,333,77,5.7,3.7,3.9,2.9,.56,-1.3
2012,42,1,26.7,4,15.2,69.6,9.5,32.6,1.44,17.7,0,15.7,6.3,10.7,10.8,10.4,10.6,1.8,.4,115,72,8.8,4.9,4.6,3.8,.47,-3.6
2012,43,1,19.4,6.8,13.8,79,21.3,40.2,1,14.53,0,14.9,8.4,11,11,10.6,10.8,2.3,1.5,275,46,11,2.1,3.6,3.1,.61,-.1
2012,44,1,19.2,3.1,11.8,80.2,21.8,48.5,.85,17.19,0,15.3,6.5,10.7,11,10.6,10.8,1.5,.3,206,71,8.1,1.8,3.5,2.7,.61,-.1
2012,45,1,13.7,2.4,9,93.8,42.2,67.2,.41,9.8,3.05,12.3,8.5,10.2,11.1,10.9,11,1.9,.5,334,70,10.1,.1,1.4,1.7,.75,2.9
2012,46,1,18.1,.1,8.6,98.4,19.5,61.4,.57,18.2,0,14.6,5.3,9.5,10.9,10.3,10.6,1.3,.7,77,54,6.8,1.3,3.1,2.4,.62,0
2012,47,1,16.2,5.3,10.6,79.2,24.8,52.8,.67,15.67,0,14.2,7.2,10.1,10.7,10.4,10.6,2.1,1.5,298,43,8.8,.8,3.2,2.7,.64,.4
2012,48,1,14.2,6.2,9.8,91,48,71.8,.36,8.27,0,13.3,8.3,10.2,10.8,10.5,10.6,1.1,.4,82,65,4,.3,1,1.5,.86,4.8
2012,49,1,20,1.8,10,95.1,17.7,60.2,.66,18.76,.51,16.1,6,10.5,10.8,10.4,10.6,1,.3,68,67,4.8,2,3.2,2.5,.66,.8
2012,50,1,19,3.5,11.4,76.2,18.7,47.4,.82,15.52,0,14,6.1,9.8,10.9,10.5,10.7,2.3,.9,279,62,10.7,1.7,3.5,3.1,.59,-.6
2012,51,1,18.8,2,10.7,88,13.2,48.8,.8,19.18,0,15.7,6,10.5,10.8,10.4,10.6,1.3,.1,313,76,5,1.6,3.7,2.7,.56,-1.6
2012,52,1,22.5,-.5,11.5,81.9,10.9,41.2,1.05,19.54,0,16.2,5.6,10.5,10.9,10.5,10.7,1.2,.4,312,64,5.9,2.8,4.1,3,.46,-4
2012,53,1,23.8,1.3,12.6,73.3,10,37.1,1.17,19.76,.25,16.2,6,10.8,11,10.6,10.9,1.5,.6,308,62,6.9,3.5,4.6,3.5,.45,-4.4
2012,54,1,24.5,1.9,13.8,68.7,9.7,32.7,1.33,19.99,.25,16.1,6,10.8,11.2,10.7,11,1.8,.7,326,63,8.1,3.8,4.9,3.9,.43,-5
2012,55,1,25.5,2.5,14.5,71.1,13.1,34.8,1.33,19.96,0,17.5,6.8,11.7,11.4,10.9,11.1,1.3,.6,317,59,6.5,4.2,4.6,3.5,.49,-3
2012,56,1,25.4,2.7,14,74.7,12.3,36.2,1.27,20.29,0,17.5,7.4,12,11.7,11.2,11.5,1.5,.4,342,69,8.1,4.3,4.8,3.7,.49,-3.1
2012,57,1,25.4,3.3,14.6,65,12.8,32.5,1.36,20.37,0,17.7,7.1,11.9,11.8,11.4,11.6,1.6,.4,144,69,8.4,4.3,4.9,3.8,.47,-3.6
2012,58,1,24.4,8.8,16.4,64.7,14.7,34.7,1.35,18.4,0,16.5,8.2,12,12,11.6,11.8,3.3,2,155,52,9.8,4.7,5.3,5,.61,-.2
2012,59,1,15.1,4.4,10.9,75.7,27.3,44.7,.75,21.02,0,16.8,8.6,12.1,12.1,11.8,12,2.1,1.2,262,52,9.5,.5,4.1,3,.57,-1.1
2012,60,1,19.1,-.5,9.4,83,13.1,46.2,.83,20.96,.25,15.9,6.2,10.7,12.2,11.5,11.9,1.5,.7,304,57,7.6,1.6,4.3,3.1,.47,-3.9
2012,61,1,21.8,1,11.6,67.2,9.8,33.8,1.1,21.48,0,16.5,6,10.8,11.9,11.3,11.6,1.6,.7,298,60,9.8,2.6,4.9,3.7,.39,-6.2
2012,62,1,15.7,1.4,9.3,66.1,7.1,32.3,.89,21.33,0,13.9,6.3,9.8,11.7,11.2,11.5,2.9,2.3,290,36,11.4,.6,5.2,3.8,.34,-9
2012,63,1,20.3,-2.9,9.1,52.2,7.9,23.7,1.06,22.27,0,15.4,3.7,9.2,11.4,10.6,11,1.6,.7,288,60,7,1.8,4.8,3.6,.23,-12.8
2012,64,1,26,-1.1,13.1,57.7,9.6,25.9,1.42,22.28,0,17.3,5,10.8,11.2,10.6,10.9,1.5,.9,299,53,6.5,4.2,5.4,4.1,.33,-8.3
2012,65,1,28.9,1.1,15.4,62.2,7.2,27.8,1.63,18.07,0,17.8,6.5,12,11.6,11.1,11.3,1.1,.3,346,68,5.8,5.6,4.3,3.6,.38,-6.3
2012,66,1,27.4,5.4,17.7,45.6,6.5,20.6,1.88,22.46,0,18.6,7.6,13,12.1,11.5,11.7,2.6,1.1,176,61,9.4,5.4,6.6,5.6,.34,-8
2012,67,1,18.6,4,12.4,51.8,13.2,21.2,1.17,20.18,0,16.3,9.3,12.5,12.4,12.1,12.2,4.6,3.6,302,37,12.4,1.6,5.8,5.3,.3,-9.6
2012,68,1,18.4,-1,9.5,51.7,14.5,28.6,.96,22.67,0,17.7,5.4,11.1,12.4,11.5,11.9,1.6,.3,88,72,7.3,1.3,4.6,3.5,.32,-8.6
2012,69,1,17.5,10.2,13.6,28.9,16.1,22.9,1.21,21.2,0,16.7,9.2,12.2,12.1,11.8,11.9,6.3,6.1,76,16,15.6,1.8,7,6.2,.35,-7.4
2012,70,1,17.8,5,12.1,56,20.4,34,.98,22.68,0,18.3,7.3,12.2,12.1,11.6,11.9,2.2,.5,70,72,8.4,1.4,4.9,3.8,.46,-3.8
2012,71,1,24,3.7,13.2,55.1,10.8,30.9,1.25,21.01,0,18.9,7.2,12.6,12.2,11.7,12,1.3,.5,61,63,5.5,3.7,4.6,3.7,.41,-5.6
2012,72,1,27.3,1.7,14.6,57.8,5.3,23.4,1.58,23.96,0,21,7.2,13.6,12.6,11.9,12.2,1.1,.4,74,66,4.8,5,5.5,4.1,.3,-9.7
2012,73,1,27.8,1.7,15.3,42.3,4.9,18.3,1.75,24.11,0,21.6,7.6,14.1,12.9,12.3,12.6,1.3,.4,331,69,6.9,5.2,6,4.5,.25,-11.6
2012,74,1,27.1,2.3,15.4,45.5,6.2,19.1,1.69,24.31,0,22.2,8.4,14.9,13.3,12.7,12.9,1.4,.3,344,71,6.4,5,6,4.5,.28,-10.3
2012,75,1,29,3.1,16.7,47.5,5.5,19.3,1.86,24.34,0,23,8.9,15.5,13.7,13.1,13.3,1.2,.1,349,76,5.4,5.9,5.9,4.4,.3,-9.4
2012,76,1,28.9,4.5,16.8,41.4,6.6,20.4,1.83,24.56,0,23.5,9.7,16.1,14.1,13.5,13.7,1.5,.5,336,66,7.9,6,6.3,4.9,.32,-8.5
2012,77,1,26.4,8.9,18.5,38.9,8.6,20,1.86,21.12,0,21.4,10.6,16,14.3,13.9,14.1,2.5,1.4,156,54,9.2,5.7,6.1,5.4,.4,-5.8
2012,78,1,17.8,4.8,10.4,95.1,29.5,59.9,.57,9.91,11.18,16.2,10,13.4,14.5,14,14.3,3.1,1.3,248,61,11.2,1.4,1.9,3,.72,2.2
2012,79,1,9.6,1.9,6.3,92.9,39.3,69.2,.31,10.92,3.56,11.6,7.4,9.5,14,12.7,13.3,2.3,1.8,276,38,13.6,0,1.6,1.8,.65,.7
2012,80,1,14.3,-1.2,7.6,98,29,59.9,.53,24.5,0,15.6,4.4,9.7,12.7,11.6,12.1,2.4,1.7,290,43,9.8,.2,4.6,3.2,.57,-1
2012,81,1,22.5,.3,11.8,93.8,15.5,49.6,.93,25.23,0,18.8,5.5,11.9,12.1,11.5,11.8,2,1,285,55,9.6,2.9,5.5,4.3,.59,-.7
2012,82,1,26.9,3.6,15.5,91.2,11.6,47.1,1.3,25.5,0,22.1,7.8,14.5,12.8,12,12.2,1.2,.4,339,66,5.9,5.1,5.7,4.4,.67,1
2012,83,1,28.5,8.8,18.3,75.6,10.9,37.9,1.61,25.16,0,23.7,10.3,16.5,13.8,12.8,13.1,1.3,.3,93,72,6.4,6.6,6,4.7,.67,1
2012,84,1,30.7,6.4,19,78.4,8,34.4,1.86,24.73,0,24.4,10.9,17.3,14.5,13.8,14,1.2,.3,44,68,5.9,7.2,6,4.7,.59,-.8
2012,85,1,28.7,9,19.9,65.2,7.9,26.8,1.96,18.98,0,22.4,12.1,17,15,14.5,14.7,1.7,.8,154,59,7.1,6.8,5.2,4.8,.52,-2.5
2012,86,1,23.3,9,16.5,73.6,24.2,44.7,1.15,25.06,0,24.4,12.5,17.8,15.4,14.8,15,2.2,1.7,300,37,7.3,4.2,5.9,4.7,.79,3.5
2012,87,1,28.8,5.4,17.5,82.2,9.9,38.9,1.6,25.8,0,25.7,11.6,18.1,15.7,15.1,15.4,1.3,.7,309,56,8.2,6.1,6.2,4.8,.62,-.1
2012,88,1,28.8,7.2,18.4,66.3,9,31.4,1.77,26.05,0,26.2,12.3,18.8,16.1,15.5,15.8,1.4,.8,312,55,7.3,6.4,6.5,5.1,.55,-1.6
2012,89,1,27.8,6.6,17.9,66.6,8,29.7,1.73,25.88,0,25.9,12.5,18.7,16.4,15.9,16.1,1.6,.8,326,57,7.8,5.9,6.6,5.1,.5,-2.9
2012,90,1,29.9,8.2,19,57.5,9.6,27.5,1.92,26.44,0,27.2,12.8,19.4,16.8,16.1,16.4,1.3,.3,345,70,6.3,7.2,6.7,5.2,.51,-2.6
2012,91,1,31.9,9.7,21.5,54,7.9,24.3,2.28,26.13,0,27.6,13.3,19.9,17.1,16.5,16.8,1.4,.1,147,78,7.1,8.3,6.9,5.4,.53,-2.2
2012,92,1,23.3,9.6,16.7,49.8,12.3,28.2,1.44,26.26,0,24.5,13.4,18.6,17.3,16.7,17,3.9,3.2,303,33,12,4.3,7.6,6.3,.52,-2.4
